,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
578,0,646,0,36,0,0,0,2,2,2,0
579,111,219,276,0,0,1,0,0,0,0,0
580,86,140,86,0,0,1,0,2,3,5,0
581,0,347,32,61,1,0,1,2,7,10,0
582,86,162,86,0,0,1,0,4,3,5,0
583,421,125,60,0,0,1,1,2,0,0,0
584,0,291,0,0,0,0,0,2,0,0,1
585,57,178,134,0,0,1,1,3,7,2,0
586,102,148,88,127,0,0,1,0,1,0,0
587,10,33,18,3,0,1,1,1,0,2,0
588,47,462,13,48,0,1,1,2,0,10,0
589,33,88,243,1,0,1,1,2,7,10,0
590,158,293,47,196,0,1,1,0,0,0,0
591,29,41,0,4,0,1,1,0,0,0,0
592,10,33,18,3,0,1,1,1,0,2,0
593,10,34,18,3,0,1,1,1,0,2,0
594,79,188,79,19,0,1,0,2,1,0,0
595,53,134,181,6,0,1,0,0,0,0,0
596,10,34,18,3,0,1,1,1,0,2,0
597,109,149,28,38,0,1,1,2,3,10,0
598,86,185,86,0,0,1,0,2,3,5,0
599,222,79,116,0,0,1,0,2,0,0,0
600,158,113,134,28,0,1,1,2,3,0,0
601,86,163,86,0,0,1,0,2,3,5,0
602,86,237,84,0,0,1,0,2,3,5,0
603,54,244,110,36,0,1,0,2,0,0,1
604,86,370,140,0,0,1,0,2,3,5,0
605,125,266,0,57,0,1,1,2,0,0,0
606,114,189,108,0,0,1,1,2,0,2,1
607,86,214,68,26,0,1,0,2,1,0,0
608,82,141,48,28,0,1,1,2,2,6,0
609,248,241,0,0,0,1,0,0,0,0,0
610,141,223,67,0,0,1,1,2,0,2,0
611,131,89,10,2,0,1,1,2,7,5,0
612,77,265,98,3,0,1,1,4,3,5,0
613,112,113,333,43,0,1,0,2,7,0,0
614,110,176,126,86,0,1,0,2,0,0,0
615,133,144,15,12,0,1,1,0,0,0,0
616,86,150,86,0,0,1,0,2,3,5,0
617,131,93,10,2,0,1,1,2,0,5,0
618,0,81,0,0,0,1,1,2,3,5,0
619,110,109,92,116,0,1,0,0,0,0,0
620,32,85,0,0,0,0,0,2,0,0,0
621,0,69,35,0,0,0,0,1,3,10,0
622,10,33,18,3,0,1,1,1,0,2,0
623,86,271,166,0,0,1,0,2,3,5,0
624,148,125,92,96,0,1,0,2,1,0,0
625,0,284,0,11,1,0,0,2,3,5,0
626,160,137,127,30,0,1,0,2,3,2,0
627,34,80,37,34,0,1,1,2,6,2,0
628,77,105,43,177,0,1,1,2,6,3,1
629,85,223,100,115,0,1,0,2,6,2,0
630,270,566,0,0,0,1,1,2,0,0,0
631,0,91,46,53,0,0,0,0,7,2,0
632,67,161,143,49,0,1,0,2,1,2,0
633,38,82,23,19,0,1,1,1,3,5,0
634,242,345,80,10,0,1,1,2,0,2,0
635,79,79,28,22,0,1,1,2,3,2,0
636,120,173,43,67,0,1,1,4,3,5,0
637,38,168,54,7,0,1,1,2,1,2,0
638,53,149,76,0,0,1,1,0,0,0,0
639,87,389,0,0,0,1,0,2,3,2,0
640,32,264,0,0,0,0,0,2,0,0,0
641,78,147,132,0,0,1,0,2,3,2,0
642,77,111,67,83,0,1,1,2,6,0,0
643,32,106,0,0,0,0,0,2,0,0,0
644,108,344,0,0,0,1,0,0,0,0,0
645,152,120,64,0,0,1,0,2,6,2,0
646,89,155,48,58,0,1,0,2,6,2,0
647,13,178,53,0,0,1,0,0,0,0,0
648,175,306,35,0,0,1,1,2,6,2,0
649,10,34,18,3,0,1,1,1,0,2,0
650,199,115,89,61,0,1,1,2,1,10,0
651,129,108,92,91,0,1,0,4,3,11,0
652,10,27,21,3,0,1,1,1,3,2,0
653,86,243,72,0,0,1,0,2,3,5,0
654,121,160,149,10,0,1,0,2,6,0,0
655,29,89,0,10,0,1,1,4,0,0,0
656,44,186,79,6,0,1,0,2,6,0,0
657,110,239,177,157,0,1,0,2,0,0,0
658,131,95,10,2,0,1,1,2,7,5,0
659,83,146,63,116,0,1,0,2,6,2,0
660,0,128,0,0,1,0,0,2,6,2,0
661,147,189,108,0,0,1,1,2,0,2,1
662,118,350,0,0,0,1,0,1,6,0,0
663,110,338,181,94,0,1,0,2,0,0,0
664,115,176,106,88,0,1,0,2,7,3,0
665,86,296,167,0,0,1,0,2,3,5,0
666,0,445,19,100,1,0,0,2,3,2,0
667,131,98,0,0,0,1,0,0,0,0,0
668,110,239,177,157,0,1,0,2,0,0,0
669,85,346,176,97,0,1,0,2,6,2,0
670,108,338,0,0,0,1,0,0,0,0,0
671,10,33,18,3,0,1,1,1,0,2,0
672,0,186,0,0,0,1,0,0,0,0,0
673,370,55,29,0,0,1,0,2,6,0,0
674,86,180,86,0,0,1,0,2,3,5,0
675,99,180,83,0,0,1,0,2,3,0,0
676,86,363,47,0,0,1,0,2,6,2,0
677,0,295,34,0,0,0,0,1,0,0,0
678,0,90,6,6,0,0,1,2,7,10,0
679,86,150,86,0,0,1,0,4,3,5,0
680,180,617,0,2,0,1,1,0,0,0,0
681,52,66,67,0,0,1,1,2,0,2,0
682,77,53,0,0,0,1,0,0,0,0,0
683,199,194,77,51,0,1,0,0,0,0,0
684,72,66,29,11,0,1,1,2,3,2,0
685,86,130,86,0,0,1,0,4,3,5,0
686,162,36,39,11,0,1,0,0,0,0,0
687,264,174,0,0,0,1,0,2,6,0,0
688,59,665,0,0,0,1,0,2,6,2,0
689,10,33,18,3,0,1,1,1,0,2,0
690,53,159,86,20,0,1,1,2,1,2,0
691,222,135,109,0,0,1,0,2,6,2,0
692,10,33,18,3,0,1,1,1,0,2,0
693,107,193,57,65,0,1,0,0,0,0,0
694,205,54,125,0,0,1,0,2,1,2,0
695,180,584,2,4,0,1,1,0,0,0,0
696,10,33,18,3,0,1,1,1,0,2,0
697,10,33,18,3,0,1,1,1,0,2,0
698,110,177,127,27,0,1,0,2,0,0,0
699,131,158,10,10,0,1,1,2,1,10,0
700,107,179,134,0,0,1,0,4,0,0,0
701,10,33,18,3,0,1,1,1,0,2,0
702,10,33,18,3,0,1,1,1,0,2,0
703,83,223,65,118,0,1,0,2,6,2,0
704,32,364,169,0,0,0,0,2,0,0,0
705,127,233,75,47,0,1,1,2,3,5,0
706,10,33,18,3,0,1,1,1,0,2,0
707,73,34,68,0,0,1,1,4,3,5,0
708,86,114,96,0,0,1,0,4,3,5,0
709,32,63,197,0,0,0,0,2,6,2,0
710,49,166,274,55,0,1,0,2,2,6,0
711,38,231,130,29,1,1,1,2,6,10,0
712,10,33,18,3,0,1,1,1,0,2,0
713,0,12,0,0,0,0,0,2,3,10,0
714,98,114,233,0,0,1,0,2,6,0,0
715,154,170,95,0,0,1,0,2,6,2,0
716,175,191,48,26,0,1,1,2,6,2,0
717,88,243,15,44,0,1,1,2,6,0,0
718,0,202,207,4,0,0,0,2,2,2,0
719,182,419,232,41,0,1,0,2,6,2,0
720,22,579,335,31,0,1,1,2,6,2,0
721,0,330,143,0,0,0,1,2,7,10,0
722,32,104,0,0,0,0,0,2,0,0,0
723,350,265,86,103,0,1,0,2,6,2,0
724,66,1151,0,0,1,0,0,2,6,0,0
725,47,28,60,47,0,1,0,2,2,0,0
726,85,346,176,97,0,1,0,2,6,2,0
727,110,109,92,116,0,1,0,0,0,0,0
728,77,217,103,47,0,1,1,2,6,2,0
729,0,123,51,7,0,0,0,2,0,0,0
730,312,162,0,0,0,1,0,2,6,0,0
731,108,432,0,0,0,1,0,0,0,0,0
732,86,102,92,0,0,1,0,2,3,5,0
733,79,16,29,42,1,1,1,2,1,5,0
734,0,88,0,0,0,0,0,2,7,5,0
735,86,152,86,0,0,1,0,4,3,5,0
736,110,338,181,94,0,1,0,2,0,0,0
737,86,211,132,0,0,1,0,2,3,5,0
738,16,116,16,0,0,1,0,2,1,2,0
739,10,33,18,3,0,1,1,1,0,2,0
740,130,133,300,91,0,1,1,2,6,2,1
741,98,352,136,0,0,1,1,2,1,2,0
742,10,33,18,3,0,1,1,1,0,2,0
743,90,194,87,30,0,1,0,2,6,0,0
744,0,114,0,0,0,0,1,2,7,10,0
745,183,95,103,26,0,1,0,4,1,1,0
746,86,200,92,0,0,1,0,2,1,5,0
747,10,33,18,3,0,1,1,1,0,2,0
748,131,97,10,2,0,1,1,2,7,5,0
749,80,595,0,0,0,1,0,2,6,2,0
750,25,418,0,0,0,1,0,0,0,0,0
751,82,82,21,30,0,1,0,2,6,0,0
752,109,176,63,27,0,1,1,2,3,10,0
753,38,68,84,188,0,1,0,2,0,10,0
754,147,315,129,21,0,1,0,2,3,10,0
755,10,33,18,3,0,1,1,1,0,2,0
756,264,302,194,0,0,1,0,2,6,2,0
757,88,147,129,98,0,1,1,2,7,2,0
758,243,36,523,0,0,1,1,0,0,0,0
759,63,202,63,101,0,1,1,2,3,10,0
760,110,269,95,52,0,1,0,2,6,2,0
761,126,106,81,5,0,1,1,1,6,2,0
762,61,168,34,0,0,1,1,2,1,2,0
763,0,206,225,19,0,0,0,0,3,0,0
764,116,203,64,23,0,1,1,2,1,2,0
765,0,109,78,66,0,0,0,2,0,0,0
766,159,99,31,0,0,1,1,2,7,5,0
767,0,85,50,12,0,0,1,2,1,2,0
768,45,197,151,40,0,1,1,0,0,0,0
769,32,176,0,0,0,0,0,2,0,0,0
770,12,243,130,133,0,1,1,2,3,3,0
771,123,131,0,0,0,1,0,0,0,0,0
772,77,111,67,41,0,1,1,2,6,0,0
773,43,215,293,46,0,1,0,2,6,2,0
774,294,56,138,0,0,1,0,0,0,0,0
775,175,72,63,26,0,1,0,2,7,10,0
776,175,201,123,105,0,1,1,2,6,5,0
777,32,125,0,0,0,0,0,2,0,0,0
778,0,147,0,0,0,1,0,2,7,0,0
779,115,276,93,45,0,1,1,2,1,0,0
780,170,79,126,282,0,1,1,2,1,2,0
781,141,167,35,0,0,1,1,2,6,2,0
782,92,260,74,2,0,1,1,0,0,0,0
783,55,233,77,55,0,1,0,2,6,2,0
784,86,200,136,0,0,1,0,2,1,2,0
785,86,159,126,0,0,1,0,2,3,5,0
786,107,59,46,50,0,1,1,2,0,0,0
787,151,135,187,51,0,1,1,2,1,2,0
788,0,103,84,0,0,0,0,2,6,0,0
789,0,83,0,0,0,0,0,0,0,0,0
790,0,41,12,5,0,0,1,0,0,0,0
791,370,132,13,34,0,1,0,1,0,0,0
792,294,100,138,0,0,1,1,2,6,0,0
793,85,268,190,113,0,1,0,2,3,2,0
794,0,214,51,1,0,0,0,0,0,0,0
795,86,231,86,0,0,1,0,2,3,5,0
796,0,71,0,0,0,0,0,0,0,0,0
797,32,31,31,11,0,0,0,2,0,0,0
798,105,85,86,37,1,1,0,3,5,2,0
799,35,51,38,2,0,1,0,2,3,5,0
800,131,97,10,2,0,1,1,2,7,5,0
801,86,335,145,0,0,1,0,2,1,2,0
802,58,33,18,20,0,1,0,2,0,0,0
803,10,33,18,3,0,1,1,1,0,2,0
804,36,247,0,0,0,1,0,4,0,0,0
805,105,423,104,19,0,1,0,2,1,2,0
806,0,389,191,0,0,0,0,2,0,0,0
807,311,179,122,17,0,1,1,2,0,5,0
808,0,429,0,0,0,0,0,0,0,0,0
809,10,33,18,3,0,1,1,1,0,2,0
810,0,17,3,0,0,1,0,1,6,2,0
811,10,33,18,3,0,1,1,1,0,2,0
812,130,78,42,164,0,1,1,2,6,3,1
813,10,34,18,3,0,1,0,1,0,2,0
814,130,171,81,57,0,1,1,2,6,2,1
815,141,8,0,0,0,1,0,0,0,0,0
816,77,602,158,43,0,1,0,0,0,0,1
817,10,28,20,3,0,1,0,1,0,2,0
818,87,125,80,211,0,1,1,2,0,0,0
819,85,265,102,116,0,1,0,2,6,2,0
820,0,415,71,31,0,0,1,2,3,2,0
821,68,141,28,55,0,1,0,2,1,2,0
822,10,28,21,3,0,1,0,1,0,2,0
823,0,96,18,7,0,0,1,2,1,10,0
824,10,28,21,3,0,1,0,1,0,2,0
825,77,198,84,54,0,1,1,2,6,2,1
826,86,348,92,0,0,1,0,2,3,5,0
827,131,168,0,0,0,1,1,2,1,0,0
828,10,28,32,3,0,1,0,1,0,2,0
829,0,166,0,0,0,1,0,2,7,10,0
830,112,81,264,42,0,1,0,2,7,10,0
831,0,888,0,0,0,0,0,0,0,0,0
832,124,124,87,63,0,1,0,2,0,5,0
833,80,246,0,34,0,1,0,2,7,0,0
834,17,70,48,0,1,1,0,1,0,0,0
835,114,171,34,174,0,1,1,2,6,10,0
836,10,28,20,3,0,1,0,1,0,2,0
837,10,28,20,3,0,1,0,1,0,2,0
838,91,436,112,0,0,1,1,2,0,0,0
839,235,332,0,0,0,1,0,2,3,5,0
840,112,174,76,116,0,1,1,2,1,2,0
841,26,176,34,12,1,1,1,2,6,2,0
842,112,131,0,125,0,1,0,2,0,0,0
843,61,165,85,10,0,1,1,2,1,5,1
844,111,334,226,35,0,1,1,1,4,2,0
845,61,103,61,10,0,1,1,2,3,5,1
846,103,76,16,0,0,1,1,2,3,2,0
847,155,214,127,17,0,1,1,2,1,2,0
848,0,83,46,6,0,0,1,2,6,2,0
849,108,100,196,0,0,1,1,2,2,10,0
850,0,47,97,27,0,0,1,2,3,0,0
851,112,36,140,0,0,1,0,2,6,2,0
852,0,35,11,8,0,0,1,0,0,0,0
853,134,148,94,67,0,1,1,0,0,0,0
854,0,41,0,0,0,0,1,0,0,0,0
855,116,165,55,0,0,0,1,0,0,0,0
856,89,179,124,17,0,1,1,2,0,2,0
857,107,264,91,109,0,1,1,2,1,0,0
858,50,87,114,45,0,1,1,4,3,5,0
859,56,326,91,0,0,1,0,1,4,0,1
860,33,210,47,5,0,0,1,0,0,0,0
861,141,75,122,0,0,1,1,2,0,0,0
862,0,69,63,0,0,0,0,1,0,0,0
863,0,85,144,0,0,0,0,1,0,0,0
864,89,155,78,9,0,1,1,2,3,2,0
865,0,11,6,9,0,0,0,5,5,2,0
866,0,52,0,2,0,0,1,0,0,0,0
867,97,181,123,0,0,1,1,2,6,10,0
868,89,144,51,9,0,1,1,4,3,0,0
869,50,58,0,0,0,1,1,2,7,0,0
870,80,260,0,8,0,1,1,2,2,2,0
871,203,290,0,0,0,1,0,2,3,0,0
872,0,191,0,0,0,0,0,3,0,0,0
873,0,111,0,0,0,1,0,2,0,0,0
874,86,204,111,0,0,1,0,2,1,2,0
875,199,115,89,61,0,1,1,2,1,10,0
876,0,126,59,0,0,0,1,0,0,0,0
877,58,98,50,28,0,1,1,2,1,2,0
878,108,240,0,0,0,1,0,0,0,0,0
879,33,83,47,0,0,1,1,2,6,10,0
880,87,158,61,32,0,1,0,2,0,0,0
881,29,89,0,10,0,1,1,2,0,0,0
882,0,542,0,0,0,0,0,2,0,0,0
883,0,142,16,91,0,1,1,2,0,0,0
884,112,238,107,39,0,1,1,2,7,0,0
885,116,103,31,15,0,1,1,2,6,10,0
886,92,96,147,0,0,1,1,2,0,0,0
887,158,86,45,26,0,1,1,2,0,0,0
888,33,111,55,2,0,1,1,2,6,10,0
889,0,295,39,8,1,1,1,4,5,10,0
890,0,309,20,0,1,1,0,2,6,2,0
891,0,276,185,0,0,0,0,2,0,0,0
892,110,338,181,94,0,1,0,2,0,0,0
893,0,254,104,3,0,0,1,2,6,7,0
894,80,168,101,0,0,1,0,2,3,2,0
895,0,67,33,9,0,0,0,2,3,5,0
896,111,116,128,0,0,1,1,2,6,0,0
897,0,296,269,14,0,0,0,2,6,2,0
898,111,165,62,0,0,1,1,2,6,2,0
899,243,46,519,0,0,1,1,0,0,0,0
900,0,112,136,9,0,0,0,2,5,2,0
901,392,143,209,58,0,1,1,2,0,0,0
902,111,142,41,0,0,1,1,2,3,8,0
903,0,36,20,14,0,0,0,2,1,8,0
904,0,109,326,39,0,0,1,2,6,0,0
905,72,251,88,0,0,1,1,1,6,10,0
906,72,169,65,19,0,1,1,2,6,10,0
907,278,145,150,29,1,1,1,2,3,2,0
908,70,508,96,13,0,1,1,2,6,2,0
909,0,25,0,0,0,0,0,1,6,0,0
910,70,148,53,45,0,1,1,2,0,0,0
911,41,159,78,16,0,1,1,2,1,8,0
912,53,176,77,8,0,1,0,2,6,0,0
913,0,287,45,10,0,0,0,2,1,2,0
914,76,184,48,0,0,1,0,0,0,0,0
915,130,435,40,0,0,1,1,2,6,2,0
916,175,62,23,0,0,1,1,2,3,0,0
917,51,247,143,30,0,1,1,2,2,2,0
918,125,269,0,39,0,1,0,2,0,2,0
919,125,314,0,60,0,1,1,2,6,0,0
920,148,342,66,73,0,1,1,2,6,10,0
921,148,281,39,81,0,1,1,2,1,10,0
922,32,137,0,0,0,0,0,2,0,0,0
923,0,194,0,0,0,1,0,2,0,2,0
924,100,367,46,197,0,1,1,2,6,2,0
925,53,403,131,0,0,1,1,2,4,0,0
926,116,132,41,10,0,1,1,2,5,8,0
927,148,354,66,53,0,1,1,2,1,10,0
928,95,96,244,17,1,0,1,2,7,10,0
929,92,172,91,4,0,1,1,2,3,10,0
930,120,197,21,42,0,1,1,2,3,5,0
931,74,432,52,74,0,1,1,2,6,2,0
932,116,137,34,7,0,1,1,2,1,10,0
933,79,178,54,0,0,1,1,2,6,2,0
934,92,55,0,0,0,1,1,0,0,0,0
935,168,75,118,11,0,1,1,2,0,0,0
936,99,108,148,56,0,1,1,2,0,2,0
937,147,0,269,18,0,1,1,2,6,2,1
938,141,204,101,0,0,1,1,0,5,0,0
939,98,114,245,0,0,1,0,2,6,0,0
940,86,20,35,0,1,1,0,0,0,0,0
941,220,98,19,0,0,1,1,1,6,2,0
942,97,52,123,16,0,1,1,2,1,1,0
943,100,285,207,42,0,1,0,2,6,2,0
944,0,113,145,23,0,0,1,2,4,0,0
945,64,58,61,86,0,0,1,2,6,2,0
946,155,331,45,27,0,1,1,2,7,0,0
947,10,28,20,3,0,1,0,1,0,2,0
948,137,149,102,39,0,1,1,2,3,5,0
949,82,184,35,100,0,1,1,2,0,0,0
950,127,48,55,5,0,1,1,2,1,5,0
951,102,188,123,18,0,1,0,2,6,2,0
952,80,188,59,26,0,1,1,2,1,2,0
953,0,75,0,1,0,0,0,2,0,7,0
954,32,201,237,0,0,0,0,2,0,0,0
955,44,177,109,46,0,1,1,2,3,0,0
956,0,37,117,0,0,0,1,1,0,0,0
957,37,60,0,0,0,1,0,2,6,0,0
958,115,46,22,0,0,1,0,2,6,2,0
959,64,148,82,19,0,0,1,2,6,10,0
960,0,172,0,57,0,1,0,0,0,0,0
961,0,119,0,0,1,0,0,2,1,2,0
962,0,61,65,0,0,0,0,2,0,0,0
963,79,43,57,0,0,1,1,2,1,0,0
964,53,210,78,0,0,1,1,2,3,2,0
965,10,33,18,3,0,1,1,1,0,2,0
966,0,136,33,43,1,0,1,1,3,2,0
967,0,82,67,0,0,0,1,2,6,2,0
968,0,83,210,0,0,0,1,1,6,2,0
969,0,32,326,22,1,0,0,1,3,5,0
970,0,394,134,4,0,0,1,2,6,2,0
971,74,219,77,74,0,1,1,2,6,6,0
972,140,87,48,36,0,1,1,2,6,2,0
973,111,183,82,33,0,1,1,2,0,0,0
974,20,131,73,107,0,1,1,2,2,6,0
975,0,207,79,48,0,0,0,1,6,2,0
976,0,87,285,0,0,0,0,1,0,0,0
977,30,237,8,2,0,0,0,4,7,3,0
978,85,72,111,46,0,1,1,4,7,10,0
979,56,149,61,0,0,1,1,2,3,6,0
980,0,385,124,16,0,0,1,2,0,0,0
981,0,81,0,0,0,1,1,2,3,5,0
982,130,198,142,0,0,1,1,2,1,2,0
983,131,94,10,2,0,1,1,2,7,5,0
984,13,119,102,23,1,1,1,1,6,10,0
985,227,12,0,0,0,1,1,0,0,0,0
986,53,33,119,0,0,1,1,0,0,0,0
987,120,266,93,46,0,1,1,2,0,0,0
988,0,223,149,17,0,0,1,2,7,10,0
989,64,115,199,27,0,1,1,2,6,6,0
990,206,280,54,22,0,1,1,1,6,0,0
991,76,70,84,92,0,1,1,2,7,0,0
992,0,246,105,70,0,0,1,2,6,10,0
993,84,59,36,57,0,1,0,2,3,0,0
994,0,82,0,0,0,0,0,2,6,2,0
995,155,326,84,17,0,1,1,2,1,0,0
996,155,224,229,0,0,1,1,2,6,3,0
997,56,240,0,0,0,1,0,1,4,0,1
998,0,49,4,4,0,0,1,2,1,0,0
999,163,102,148,20,0,1,1,2,1,2,0
1000,120,170,44,67,0,1,1,0,3,5,0
1001,0,30,41,34,0,1,0,2,3,0,0
1002,73,267,113,0,0,1,1,0,0,0,0
1003,44,142,100,12,0,1,1,2,6,2,0
1004,57,314,61,22,0,0,0,4,3,5,0
1005,117,234,119,0,0,1,1,2,1,0,0
1006,110,248,209,116,0,1,0,2,0,0,0
1007,10,23,18,3,0,1,1,1,0,2,0
1008,101,148,51,41,0,1,1,2,3,10,0
1009,52,163,95,0,0,1,0,2,0,0,0
1010,131,52,2,0,0,1,1,2,3,11,0
1011,148,370,70,82,0,1,1,2,1,10,0
1012,53,42,121,0,0,1,1,0,0,0,0
1013,0,26,27,0,0,0,0,2,6,0,0
1014,116,205,49,15,0,1,1,2,1,2,0
1015,97,628,331,384,0,1,0,2,2,2,0
1016,236,267,116,44,0,1,1,2,3,2,0
1017,44,64,163,12,0,1,1,2,1,2,0
1018,0,129,184,121,0,1,1,2,6,8,0
1019,120,170,44,67,0,1,1,0,3,5,0
1020,65,230,34,54,0,1,1,2,5,0,0
1021,83,126,80,119,0,1,0,2,6,2,0
1022,89,284,32,0,0,1,0,2,2,0,0
1023,149,68,0,0,0,1,0,0,0,0,0
1024,83,150,44,48,0,1,1,2,1,2,0
1025,155,640,0,26,0,1,1,0,0,0,0
1026,0,123,137,7,0,1,1,2,7,0,0
1027,0,16,25,0,0,0,1,0,0,0,0
1028,116,178,25,34,0,1,1,2,5,8,0
1029,0,76,0,57,0,1,1,0,0,0,0
1030,117,259,175,80,0,1,1,2,1,6,0
1031,328,31,815,6,0,1,0,2,6,0,0
1032,0,535,0,0,0,0,1,2,7,0,0
1033,0,42,0,0,0,0,0,0,0,0,0
1034,140,236,46,68,0,1,1,2,1,2,0
1035,69,188,67,26,0,1,1,2,3,0,0
1036,0,583,101,4,0,0,1,2,0,2,0
1037,96,65,34,0,0,1,1,0,0,0,0
1038,81,420,0,0,0,1,1,0,3,5,0
1039,167,186,96,0,0,1,0,0,0,0,0
1040,142,452,192,3,0,1,0,2,3,10,0
1041,0,260,223,49,0,0,0,1,0,0,0
1042,142,216,94,3,0,1,1,2,1,5,0
1043,130,377,37,0,0,1,1,2,1,2,0
1044,148,234,59,62,0,1,1,2,3,10,0
1045,98,113,0,0,0,1,0,0,0,0,0
1046,63,174,67,106,0,1,1,2,6,6,0
1047,182,15,92,3,0,1,1,2,3,2,0
1048,0,200,200,7,0,0,1,2,6,2,0
1049,0,127,0,0,0,0,1,0,0,0,0
1050,44,232,49,12,0,1,1,2,1,2,0
1051,112,127,88,48,0,1,1,2,1,2,0
1052,0,69,36,0,0,0,1,1,6,0,0
1053,206,132,76,0,1,1,0,1,0,0,0
1054,101,107,149,29,0,1,1,2,1,5,0
1055,86,175,93,0,0,1,0,2,3,5,0
1056,3,817,0,0,0,0,0,4,7,9,0
1057,112,38,46,48,0,1,1,2,3,2,0
1058,85,86,258,114,0,1,0,2,6,2,0
1059,0,33,0,0,0,0,0,1,0,0,0
1060,49,231,53,14,0,1,1,2,0,0,0
1061,147,205,107,35,0,1,0,2,6,2,0
1062,108,110,96,9,0,1,1,2,1,2,0
1063,33,212,172,53,0,1,1,3,6,2,0
1064,201,13,12,0,0,1,0,2,5,5,0
1065,7,128,0,0,0,1,0,0,0,0,0
1066,0,177,23,0,0,1,1,0,0,0,0
1067,0,156,0,0,0,0,1,2,7,10,0
1068,0,433,0,0,1,0,0,1,0,0,0
1069,186,265,91,2,0,1,0,2,3,5,0
1070,69,180,105,22,0,1,0,2,1,0,0
1071,35,115,0,0,0,1,0,0,0,0,0
1072,0,92,61,37,0,1,1,4,6,12,0
1073,86,181,105,0,0,1,0,2,3,5,0
1074,131,142,9,4,0,1,1,5,1,10,0
1075,192,248,72,0,0,1,0,2,6,2,0
1076,135,70,30,0,0,1,1,0,0,0,0
1077,64,320,147,15,0,1,1,0,3,5,0
1078,78,192,61,30,0,1,1,2,3,1,0
1079,32,207,0,0,0,0,0,2,0,0,0
1080,148,216,58,81,0,1,0,2,3,10,0
1081,0,78,279,0,0,0,0,2,7,10,0
1082,0,265,125,0,0,1,1,2,0,2,0
1083,53,180,57,107,0,1,0,2,1,2,0
1084,15,117,0,0,0,1,0,2,6,0,0
1085,222,274,42,0,0,1,0,2,6,2,0
1086,260,107,176,69,1,1,0,2,6,10,0
1087,72,329,206,0,0,1,0,2,5,10,0
1088,392,58,102,0,0,1,1,5,5,0,0
1089,86,151,88,0,0,1,0,4,3,5,0
1090,10,33,18,3,0,1,1,1,0,2,0
1091,0,217,7,0,0,0,0,3,7,3,0
1092,56,52,81,61,1,0,0,2,6,2,0
1093,32,128,0,0,0,0,0,2,0,0,0
1094,86,148,96,0,0,1,0,2,3,5,0
1095,0,20,0,0,0,1,0,2,3,4,0
1096,392,116,120,42,0,1,1,2,6,0,0
1097,392,187,156,40,0,1,1,2,6,0,0
1098,148,234,60,81,0,1,0,2,3,10,0
1099,78,155,346,0,0,1,1,2,4,10,0
1100,122,210,93,119,0,1,1,2,3,2,0
1101,125,147,73,0,0,1,1,4,5,0,0
1102,83,114,78,119,0,1,0,2,1,2,0
1103,110,338,181,94,0,1,0,2,0,0,0
1104,99,137,104,174,0,1,1,1,0,2,0
1105,392,196,153,31,0,1,1,2,2,0,0
1106,0,246,296,6,0,1,1,2,0,2,0
1107,10,25,21,3,0,1,1,1,3,2,0
1108,207,259,6,2,0,1,1,2,1,10,0
1109,182,430,274,41,0,1,0,2,6,2,0
1110,216,473,20,63,0,1,1,2,7,5,0
1111,229,197,89,28,0,1,1,4,7,0,0
1112,33,100,131,0,0,1,1,2,4,0,0
1113,82,257,168,80,0,1,0,2,0,0,0
1114,0,133,62,0,0,0,1,4,7,10,0
1115,147,224,14,4,0,1,1,4,5,10,0
1116,0,193,122,28,0,0,0,2,0,2,0
1117,0,58,8,72,0,0,1,0,0,0,0
1118,85,346,176,97,0,1,0,2,6,2,0
1119,0,102,77,0,0,0,1,0,0,0,0
1120,320,157,75,0,0,1,0,2,0,2,0
1121,57,179,146,0,0,1,1,2,0,5,0
1122,32,195,0,0,0,0,0,2,0,0,0
1123,29,66,0,14,0,1,1,3,0,5,0
1124,0,214,87,0,0,0,1,2,6,0,0
1125,135,94,39,8,0,1,1,0,0,0,0
1126,57,248,57,0,0,1,1,2,7,5,0
1127,29,184,0,10,0,1,1,0,0,5,0
1128,141,146,174,22,0,1,1,1,0,0,0
1129,220,85,65,0,0,1,1,2,3,2,0
1130,191,322,243,40,0,1,0,2,1,2,0
1131,186,259,23,44,0,1,1,2,6,0,0
1132,53,191,55,109,0,1,1,2,6,2,0
1133,0,234,208,17,0,0,0,0,0,0,0
1134,148,331,48,89,0,1,1,2,1,10,0
1135,131,99,10,2,0,1,1,2,3,5,0
1136,0,139,204,86,0,1,0,4,6,7,0
1137,127,302,47,35,0,1,1,2,3,5,0
1138,0,206,0,0,0,0,0,2,3,10,1
1139,0,193,15,24,0,1,0,2,0,0,0
1140,131,110,10,2,0,1,1,0,7,5,0
1141,111,89,74,0,0,1,1,2,6,2,0
1142,0,37,6,0,0,0,0,2,0,2,0
1143,175,221,79,121,0,1,1,0,0,0,0
1144,53,31,98,51,0,1,1,0,0,0,0
1145,79,61,123,0,0,1,0,2,3,2,0
1146,117,142,56,0,0,1,0,2,6,2,0
1147,100,112,61,69,0,1,1,2,1,5,0
1148,0,78,108,0,0,0,0,0,0,0,0
1149,10,25,21,3,0,1,1,1,3,2,0
1150,0,263,0,0,0,0,0,2,5,10,0
1151,65,590,91,13,0,1,1,2,1,2,0
